measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,failure_time,Unnamed: 10,Unnamed: 11
2020-07-23 05:41:09.235923,2,6,4,11.414212597320514,84.18203389880716,2020-07-23 06:15:46.000000000,,
2020-07-23 18:46:02.067406,4,1,1,15.415489236313,100.94352795092112,2020-07-23 20:09:29.000000000,,
2020-07-23 08:58:10.050505,2,3,3,18.825613332468954,36.4345501844096,2020-07-23 10:58:43.000000000,,
2020-07-24 17:27:07.071507,3,1,3,19.78775669706213,97.30042595391016,2020-07-24 19:32:01.000000000,,
2020-07-24 22:42:39.217521,3,8,0,17.332143732564376,24.73410642386635,2020-07-24 22:43:16.000000000,,
2020-07-24 00:20:26.936893,4,6,8,18.16015137017006,30.72711699461759,2020-07-24 02:19:43.000000000,,
2020-07-24 12:58:14.302630,2,1,2,17.98327970464846,29.95155315732292,2020-07-24 13:15:13.000000000,,
2020-07-24 03:59:28.901790,3,4,9,13.576598703783825,58.90169835722764,2020-07-24 04:19:07.000000000,,
2020-07-24 13:27:02.819381,2,9,7,15.615941165306726,49.21544586332263,2020-07-24 14:09:38.000000000,,
2020-07-24 22:53:53.549054,5,5,10,18.406557851239413,51.219558637449474,2020-07-24 23:49:27.000000000,,
2020-07-24 15:34:55.593759,2,3,5,15.580642328108668,18.250298797742268,2020-07-24 15:41:18.000000000,,
2020-07-24 19:37:18.247224,4,3,3,16.512213486863367,39.09257667033452,2020-07-24 20:51:19.000000000,,
2020-07-24 07:26:52.022402,5,4,8,11.424584238055033,28.416531174634507,2020-07-24 07:31:26.000000000,,
2020-07-24 01:44:58.598559,4,8,10,18.31403383249451,22.412597301473063,2020-07-24 01:49:05.000000000,,
2020-07-24 12:11:52.600660,5,8,8,12.346627180737094,97.91679368316038,2020-07-24 13:05:56.000000000,,
2020-07-24 07:47:53.309630,5,5,6,14.278203635249731,78.95365646335529,2020-07-24 09:29:43.000000000,,
2020-07-24 15:38:58.046104,5,7,7,18.8384561010782,81.25604026237886,2020-07-24 15:48:45.000000000,,
2020-07-24 01:38:04.394539,4,6,8,16.302298837985205,98.40892236942516,2020-07-24 03:24:58.000000000,,
2020-07-24 12:15:28.540254,1,5,0,12.387783059920803,46.49647447821522,2020-07-24 15:08:46.000000000,,
2020-07-24 06:00:10.796979,3,9,9,19.305869771770418,45.9163255509278,2020-07-24 08:41:55.000000000,,
2020-07-24 19:36:00.708970,3,7,10,16.520168908011584,24.92011376732321,2020-07-24 22:18:56.000000000,,
2020-07-24 10:08:53.304130,3,8,5,12.997062615123465,75.98873937976002,2020-07-24 10:36:00.000000000,,
2020-07-24 22:32:52.261826,5,10,5,19.13478864824897,48.70784681239731,2020-07-24 22:40:53.000000000,,
2020-07-24 02:52:40.262926,1,8,7,10.370497580986752,53.905704387363016,2020-07-24 05:23:08.000000000,,
2020-07-24 13:09:10.958995,3,5,4,18.322679237058587,94.52524164853502,2020-07-24 15:05:27.000000000,,
2020-07-24 16:20:43.945394,5,8,5,11.796290824061744,36.731448159264815,2020-07-24 16:33:19.000000000,,
2020-07-24 19:58:11.696869,5,6,8,18.01807945715668,70.10085088982999,2020-07-24 21:52:48.000000000,,
2020-07-24 03:56:19.474947,1,3,0,15.935298157681457,50.62318212439721,2020-07-24 06:13:13.000000000,,
2020-07-24 03:41:29.203820,1,10,8,18.042005969703016,17.513896413746366,2020-07-24 05:29:16.000000000,,
2020-07-25 00:01:08.700670,4,5,1,17.343907934031627,41.26894028761149,2020-07-25 00:36:38.000000000,,
2020-07-25 13:11:12.685168,5,2,3,18.133799219784056,102.86531458690462,2020-07-25 14:49:51.000000000,,
2020-07-25 21:24:52.922292,2,1,4,16.508852150437196,68.49063748633083,2020-07-25 21:30:29.000000000,,
2020-07-25 01:27:58.763676,1,4,8,16.289555041217454,60.25357292380493,2020-07-25 01:33:35.000000000,,
2020-07-25 16:23:45.534653,5,7,10,12.466463641982187,64.54102676966136,2020-07-25 18:46:29.000000000,,
2020-07-25 02:25:18.122012,2,4,2,18.96321017570498,49.64159803939111,2020-07-25 03:50:22.000000000,,
2020-07-25 13:59:52.788478,2,1,7,12.094062942666866,109.747754679298,2020-07-25 15:24:00.000000000,,
2020-07-25 07:57:23.590159,1,1,1,12.21580233743062,63.51871413637687,2020-07-25 09:40:17.000000000,,
2020-07-25 05:44:46.175517,2,7,5,14.248875409473904,27.734584635735324,2020-07-25 08:28:06.000000000,,
2020-07-25 21:54:58.977297,3,2,0,15.766032174338564,26.96788783629036,2020-07-25 21:55:42.000000000,,
2020-07-25 05:55:42.831883,1,8,4,11.055331181057632,57.33582095709256,2020-07-25 06:02:21.000000000,,
2020-07-25 13:59:00.762976,2,2,8,12.164704830222568,93.38217120008684,2020-07-25 14:39:09.000000000,,
2020-07-25 06:28:32.800980,4,3,1,11.662990921100212,58.7276146428846,2020-07-25 07:16:29.000000000,,
2020-07-25 13:02:34.430143,2,8,6,16.52217232548944,101.38671299176428,2020-07-25 14:33:34.000000000,,
2020-07-25 20:37:39.194819,1,7,2,16.217541208745544,90.09875099270192,2020-07-25 21:17:13.000000000,,
2020-07-25 02:41:34.768976,5,8,5,15.00032628004509,45.09529098053529,2020-07-25 03:11:04.000000000,,
2020-07-25 16:17:24.680968,1,7,0,16.657445706399407,102.31859990586824,2020-07-25 17:05:33.000000000,,
2020-07-25 13:34:14.698569,4,10,7,18.400863766423235,44.11656325147081,2020-07-25 14:11:55.000000000,,
2020-07-26 17:31:09.523852,2,5,1,17.027334471729425,30.68761636739848,2020-07-26 18:29:08.000000000,,
2020-07-26 04:57:22.610461,2,6,4,15.242729794243612,105.9272252346074,2020-07-26 05:25:47.000000000,,
2020-07-26 18:38:24.675467,1,2,7,16.491208167172466,93.34309708376024,2020-07-26 21:37:43.000000000,,
2020-07-26 05:38:42.996999,2,6,9,11.450733942028158,106.94138486845772,2020-07-26 08:07:42.000000000,,
2020-07-26 23:03:06.154415,4,10,5,18.60120618735054,108.61956520267309,2020-07-26 23:18:31.000000000,,
2020-07-26 05:09:11.292329,5,8,10,14.210380163748392,86.46279650304557,2020-07-26 06:09:18.000000000,,
2020-07-26 00:56:52.845584,2,6,9,15.110877761830704,30.4566789871689,2020-07-26 03:18:33.000000000,,
2020-07-26 20:15:19.369336,5,3,0,11.859730037893394,47.96460027679885,2020-07-26 21:16:45.000000000,,
2020-07-26 00:38:17.797279,3,8,6,13.802446031918947,60.40170589218865,2020-07-26 01:21:15.000000000,,
2020-07-26 06:11:24.128512,4,7,9,12.694028455295127,85.56566086015197,2020-07-26 08:38:12.000000000,,
2020-07-26 07:55:31.701570,1,9,2,19.458585323219765,58.7180873580672,2020-07-26 09:49:26.000000000,,
2020-07-26 20:33:45.580058,3,8,4,16.84259299807369,20.08716308134586,2020-07-26 21:07:13.000000000,,
2020-07-26 06:52:26.839883,2,3,0,19.08956347067093,75.94221068419392,2020-07-26 07:34:00.000000000,,
2020-07-26 18:54:05.972097,4,2,0,12.926093133984043,84.17431822741295,2020-07-26 21:44:33.000000000,,
2020-07-26 21:22:00.170617,5,8,4,18.057400322415543,18.98579691481995,2020-07-26 23:18:39.000000000,,
2020-07-26 14:40:21.149514,5,8,2,12.925457578509803,105.4219336814673,2020-07-26 15:47:10.000000000,,
2020-07-26 09:32:52.908190,5,3,6,14.267746899215537,13.736689557479105,2020-07-26 09:57:17.000000000,,
2020-07-26 03:48:41.083008,1,6,7,15.583172716890914,25.1994521099196,2020-07-26 06:22:23.000000000,,
2020-07-26 02:07:00.748874,5,3,2,17.52748510146101,16.653583010757792,2020-07-26 03:35:49.000000000,,
2020-07-27 20:39:48.758575,5,9,9,10.030228085646222,103.9040838808961,2020-07-27 22:07:10.000000000,,
2020-07-27 09:27:41.755175,1,8,6,13.49821082814801,16.636355301797884,2020-07-27 10:00:36.000000000,,
2020-07-27 08:15:15.450545,5,8,3,12.173768978206802,106.89080497006324,2020-07-27 09:58:10.000000000,,
2020-07-27 06:50:51.626462,2,7,10,12.420224616679212,108.30816480785668,2020-07-27 09:03:20.000000000,,
2020-07-27 08:57:19.025002,2,4,0,15.1607303186076,86.5602413670251,2020-07-27 11:38:59.000000000,,
2020-07-27 20:55:38.892789,2,9,0,16.871298154890475,39.27505144215733,2020-07-27 23:04:32.000000000,,
2020-07-27 13:54:24.960296,5,2,3,19.241387350222283,20.7663379778808,2020-07-27 16:51:57.000000000,,
2020-07-27 07:00:30.744574,3,5,10,19.25645955910708,96.1784773744624,2020-07-27 08:57:41.000000000,,
2020-07-27 05:39:35.022502,1,9,9,14.1872395764251,16.27014692602256,2020-07-27 07:58:09.000000000,,
2020-07-27 02:14:03.790479,4,3,0,16.075346613065072,22.375405076459657,2020-07-27 03:25:38.000000000,,
2020-07-27 18:05:17.031203,3,1,4,14.663730897697487,98.2695722603386,2020-07-27 20:26:15.000000000,,
2020-07-27 03:28:05.308530,5,1,7,15.316296600587137,63.76521839644504,2020-07-27 03:50:51.000000000,,
2020-07-27 10:50:21.528252,4,9,7,18.650487896451047,91.56700848255518,2020-07-27 11:37:42.000000000,,
2020-07-27 19:45:22.151915,5,2,0,17.921522802459254,28.762350119297096,2020-07-27 21:52:38.000000000,,
2020-07-27 19:55:27.782778,2,10,10,15.85280281634698,52.58244993795245,2020-07-27 21:04:35.000000000,,
2020-07-27 21:18:07.555855,4,3,8,11.74465708173296,53.04410274918299,2020-07-27 23:00:34.000000000,,
2020-07-27 08:59:02.076007,1,10,0,11.907751829471676,88.06618530544269,2020-07-27 09:46:03.000000000,,
2020-07-27 05:30:12.579557,3,8,5,11.876402286176504,65.75335589113168,2020-07-27 07:20:33.000000000,,
2020-07-27 06:34:34.979497,3,6,9,16.148584481444374,56.35349233152456,2020-07-27 08:45:48.000000000,,
2020-07-27 13:27:11.656965,2,6,2,10.995683718365107,64.71365749662746,2020-07-27 15:32:01.000000000,,
2020-07-28 18:24:35.267426,4,9,10,18.394478646872624,85.13298328126795,2020-07-28 21:02:03.000000000,,
2020-07-28 08:28:56.021002,4,8,4,14.66097593311121,70.67526238163404,2020-07-28 09:19:12.000000000,,
2020-07-28 14:00:01.626062,4,1,4,13.10313271312034,49.87702710709754,2020-07-28 15:53:54.000000000,,
2020-07-28 12:45:25.757675,2,4,4,16.62469178620865,84.47826201510998,2020-07-28 14:01:34.000000000,,
2020-07-28 01:28:16.438843,1,2,0,11.452846629050216,52.21662780822872,2020-07-28 03:42:20.000000000,,
2020-07-28 17:55:55.588258,4,3,3,10.6280820010407,88.83051452178921,2020-07-28 19:26:43.000000000,,
2020-07-28 15:07:07.940094,2,10,10,12.420969678444555,55.17725651424733,2020-07-28 17:06:14.000000000,,
2020-07-28 11:04:54.124212,4,1,7,17.942220790640675,74.74873836800401,2020-07-28 11:32:34.000000000,,
2020-07-28 18:05:51.381538,3,2,0,10.01390960834995,91.61876804653144,2020-07-28 18:19:20.000000000,,
2020-07-28 05:26:54.315131,1,8,5,11.244999390624894,25.780357502970368,2020-07-28 06:41:52.000000000,,
2020-07-28 00:36:17.071107,2,3,8,16.106138355392616,85.74323592586606,2020-07-28 02:12:47.000000000,,
2020-07-28 04:26:59.880288,1,1,2,17.145713153187078,43.837995851127054,2020-07-28 06:01:37.000000000,,
2020-07-28 19:58:02.859285,5,2,0,17.205006817799337,99.44946481646092,2020-07-28 21:14:32.000000000,,
2020-07-28 20:29:44.127712,3,6,0,17.397807202477757,76.01276227663811,2020-07-28 22:59:49.000000000,,
2020-07-28 01:22:22.097909,3,3,10,18.205319481225697,54.422653928491904,2020-07-28 03:15:04.000000000,,
2020-07-28 20:15:28.206920,2,7,0,10.085542894720527,52.4966943305308,2020-07-28 21:57:37.000000000,,
2020-07-29 22:37:28.064506,4,9,6,18.86742075427928,39.19372477904164,2020-07-29 23:33:03.000000000,,
2020-07-29 13:59:52.788478,5,2,1,13.362336109309885,75.44025438319997,2020-07-29 14:10:39.000000000,,
2020-07-29 02:28:10.873687,4,6,8,14.15354460678633,50.42084815335628,2020-07-29 03:18:22.000000000,,
2020-07-29 20:50:27.739773,1,4,3,11.021527557212249,42.87261320200228,2020-07-29 21:45:36.000000000,,
2020-07-29 20:02:13.149214,1,5,0,15.196143258139802,90.50689607377213,2020-07-29 21:59:22.000000000,,
2020-07-29 12:13:35.651665,4,4,1,14.032490308243904,105.9578888625049,2020-07-29 13:53:02.000000000,,
2020-07-29 00:01:34.213421,2,3,10,10.674954518107176,74.31898061154705,2020-07-29 01:00:56.000000000,,
2020-07-29 15:25:51.825982,5,5,6,14.767850633176778,31.24602918655895,2020-07-29 16:25:13.000000000,,
2020-07-29 19:24:20.864686,2,10,0,15.013461325507878,73.06413953049092,2020-07-29 20:27:25.000000000,,
2020-07-29 00:40:27.361036,5,8,0,13.82925737241919,49.59560854465444,2020-07-29 01:07:07.000000000,,
2020-07-29 08:05:36.332433,4,9,9,14.370485411807364,93.4078189498478,2020-07-29 09:08:01.000000000,,
2020-07-30 05:02:08.250725,2,10,4,14.35276005879402,20.691816306178488,2020-07-30 05:38:18.000000000,,
2020-07-30 18:49:55.682168,1,9,10,10.26101513884438,109.07944680854756,2020-07-30 21:07:06.000000000,,
2020-07-30 05:15:48.821182,3,6,2,13.09446574117322,20.552150902467865,2020-07-30 06:23:16.000000000,,
2020-07-30 13:57:52.062306,1,5,5,17.067686666626958,48.12569231950443,2020-07-30 16:42:38.000000000,,
2020-07-30 15:15:20.682368,5,9,3,10.383589400312667,68.81393687187933,2020-07-30 18:12:34.000000000,,
2020-07-30 01:38:12.232123,1,1,10,10.670650130743306,89.28611867402071,2020-07-30 01:45:21.000000000,,
2020-07-30 12:37:56.203320,4,7,0,12.882583933771754,49.248852460288376,2020-07-30 14:37:29.000000000,,
2020-07-30 04:57:56.960796,5,9,6,16.947236043316295,108.25385597746757,2020-07-30 07:05:49.000000000,,
2020-07-30 14:05:47.129412,4,1,5,15.29238232363186,35.24650786950451,2020-07-30 15:51:50.000000000,,
2020-07-30 19:30:24.043204,3,6,0,17.735854870222596,95.58594041235612,2020-07-30 22:25:46.000000000,,
2020-07-30 16:18:43.219221,1,5,1,17.735765282229902,39.8799943479905,2020-07-30 19:13:39.000000000,,
2020-07-30 17:08:06.510451,3,3,10,11.089228058268413,42.497449698071,2020-07-30 19:21:28.000000000,,
2020-07-30 12:36:47.502650,2,4,2,19.480596345299293,63.74538259941777,2020-07-30 12:58:32.000000000,,
2020-07-30 14:12:42.333433,5,4,6,14.241022443468708,23.538334366369373,2020-07-30 16:19:26.000000000,,
2020-07-30 20:00:12.423042,1,5,8,14.403932290704264,52.85629748801341,2020-07-30 22:21:57.000000000,,
2020-07-30 13:40:00.201920,4,7,3,10.332828412973344,56.2781792299588,2020-07-30 16:37:49.000000000,,
2020-07-30 16:58:10.717171,5,9,6,12.386107387577942,87.10565923685404,2020-07-30 17:46:45.000000000,,
2020-07-30 12:30:44.324132,5,7,9,11.530404506530603,29.243874934201703,2020-07-30 14:42:41.000000000,,
2020-07-30 18:45:02.204320,4,8,6,12.144457073687398,42.374283162115965,2020-07-30 20:42:20.000000000,,
2020-07-30 14:48:07.379037,5,9,3,18.005724170267754,38.29321640787549,2020-07-30 16:21:11.000000000,,
2020-07-30 16:21:09.458145,1,6,6,14.014194584099272,103.28155410343436,2020-07-30 16:26:04.000000000,,
2020-07-30 18:03:59.492949,3,7,0,12.269994588013487,29.64866666581904,2020-07-30 18:55:13.000000000,,
2020-07-30 10:36:06.607460,3,9,2,19.93659489506769,69.6976321473389,2020-07-30 10:43:16.000000000,,
2020-07-30 13:13:47.761676,1,7,7,11.705855993849845,50.799311935582296,2020-07-30 14:58:43.000000000,,
2020-07-30 06:38:37.431843,1,8,0,17.952554348586084,13.901509492851714,2020-07-30 08:58:31.000000000,,
2020-07-31 02:11:19.876387,3,4,4,12.662832131258218,59.14742187159788,2020-07-31 03:08:13.000000000,,
2020-07-15 00:00:00.000000,1,3,7,16.0,44.11443745756288,2020-07-15 09:56:03.974006640,,
2020-07-15 00:00:00.000000,3,3,8,11.0,40.42774044932899,2020-07-15 09:33:48.330967860,,
2020-07-15 00:00:00.000000,2,3,10,16.0,22.3,2020-07-15 07:11:50.319233260,,
2020-07-15 00:00:00.000000,6,7,6,12.0,75.87452052536074,2020-07-16 16:05:31.427141800,,
2020-07-15 00:00:00.000000,5,4,7,12.0,81.1253419229365,2020-07-15 05:48:58.383388460,,
2020-07-15 00:00:00.000000,4,3,7,12.0,72.86729583652205,2020-07-15 05:31:44.776014200,,
2020-07-15 01:00:00.000000,6,3,2,12.5,74.50277458275936,2020-07-16 16:05:31.427141800,,
2020-07-15 01:00:00.000000,1,8,3,12.0,34.39517696325616,2020-07-15 09:56:03.974006640,,
2020-07-15 01:00:00.000000,3,9,9,19.0,39.08442614678689,2020-07-15 09:33:48.330967860,,
2020-07-15 01:00:00.000000,4,8,8,12.5,74.6635670292807,2020-07-15 05:31:44.776014200,,
2020-07-15 01:00:00.000000,2,4,5,15.0,23.3126328492848,2020-07-15 07:11:50.319233260,,
2020-07-15 01:00:00.000000,5,8,5,12.5,85.68156918538689,2020-07-15 05:48:58.383388460,,
2020-07-15 01:59:59.990000,4,10,7,14.0,70.1427578865259,2020-07-15 05:31:44.776014200,,
2020-07-15 01:59:59.990000,1,10,8,20.0,38.28070467723367,2020-07-15 09:56:03.974006640,,
2020-07-15 01:59:59.990000,2,6,1,12.0,21.996898791075107,2020-07-15 07:11:50.319233260,,
2020-07-15 01:59:59.990000,6,7,4,14.0,72.68229472134846,2020-07-16 16:05:31.427141800,,
2020-07-15 01:59:59.990000,5,5,8,14.0,74.9775937942227,2020-07-15 05:48:58.383388460,,
2020-07-15 01:59:59.990000,3,8,0,13.0,37.24336502136176,2020-07-15 09:33:48.330967860,,
2020-07-15 02:59:59.985000,1,6,5,20.0,41.878214808705465,2020-07-15 09:56:03.974006640,,
2020-07-15 02:59:59.985000,2,9,5,12.0,27.15141939545927,2020-07-15 07:11:50.319233260,,
2020-07-15 02:59:59.985000,5,1,4,16.0,74.85537169281137,2020-07-15 05:48:58.383388460,,
2020-07-15 02:59:59.985000,4,6,5,16.0,70.59133172975993,2020-07-15 05:31:44.776014200,,
2020-07-15 02:59:59.985000,3,4,1,20.0,42.65507834215711,2020-07-15 09:33:48.330967860,,
2020-07-15 02:59:59.985000,6,9,6,16.0,77.57914234029944,2020-07-16 16:05:31.427141800,,
2020-07-15 03:59:59.980000,5,7,9,16.0,72.61219906562131,2020-07-15 05:48:58.383388460,,
2020-07-15 03:59:59.980000,1,6,9,16.0,39.25726754585524,2020-07-15 09:56:03.974006640,,
2020-07-15 03:59:59.980000,4,6,5,16.0,85.17311926323154,2020-07-15 05:31:44.776014200,,
2020-07-15 03:59:59.980000,6,6,4,16.0,79.45832274943858,2020-07-16 16:05:31.427141800,,
2020-07-15 03:59:59.980000,2,9,4,16.0,30.69978299823541,2020-07-15 07:11:50.319233260,,
2020-07-15 03:59:59.980000,3,2,2,14.0,40.60751443726461,2020-07-15 09:33:48.330967860,,
2020-07-15 04:59:59.975000,5,7,9,18.0,77.88811787316835,2020-07-15 05:48:58.383388460,,
2020-07-15 04:59:59.975000,6,5,7,18.0,70.41714785790738,2020-07-16 16:05:31.427141800,,
2020-07-15 04:59:59.975000,4,2,9,18.0,77.89571717828674,2020-07-15 05:31:44.776014200,,
2020-07-15 04:59:59.975000,2,4,4,17.0,32.760785155205845,2020-07-15 07:11:50.319233260,,
2020-07-15 04:59:59.975000,3,5,3,12.0,40.72790894079498,2020-07-15 09:33:48.330967860,,
2020-07-15 04:59:59.975000,1,2,6,10.0,38.927343243973965,2020-07-15 09:56:03.974006640,,
2020-07-15 05:59:59.970000,6,10,1,12.0,76.1786006140428,2020-07-16 16:05:31.427141800,,
2020-07-15 05:59:59.970000,4,8,8,12.0,80.11793015434598,2020-07-15 06:42:44.569051620,,
2020-07-15 05:59:59.970000,2,4,1,16.0,32.39692172684052,2020-07-15 07:11:50.319233260,,
2020-07-15 05:59:59.970000,3,10,4,16.0,39.878504195539456,2020-07-15 09:33:48.330967860,,
2020-07-15 05:59:59.970000,5,1,4,12.0,79.56168786675791,2020-07-15 16:01:47.278747780,,
2020-07-15 05:59:59.970000,1,8,10,10.0,36.82630957111057,2020-07-15 09:56:03.974006640,,
2020-07-15 06:59:59.965000,4,9,6,13.0,76.34351038731485,2020-07-15 15:43:54.781551000,,
2020-07-15 06:59:59.965000,3,2,5,14.0,45.128508274747645,2020-07-15 09:33:48.330967860,,
2020-07-15 06:59:59.965000,6,3,7,13.0,68.73439074924993,2020-07-16 16:05:31.427141800,,
2020-07-15 06:59:59.965000,1,9,5,17.0,30.69289826699597,2020-07-15 09:56:03.974006640,,
2020-07-15 06:59:59.965000,5,5,5,13.0,75.14462458516826,2020-07-15 16:01:47.278747780,,
2020-07-15 06:59:59.965000,2,8,9,15.0,35.6421359980944,2020-07-15 07:11:50.319233260,,
2020-07-15 07:59:59.960000,6,3,1,15.0,76.63857907080323,2020-07-16 16:05:31.427141800,,
2020-07-15 07:59:59.960000,4,5,10,15.0,76.53437199805643,2020-07-15 15:43:54.781551000,,
2020-07-15 07:59:59.960000,3,2,6,18.0,47.612875374383385,2020-07-15 09:33:48.330967860,,
2020-07-15 07:59:59.960000,1,5,1,15.0,31.92522857119148,2020-07-15 09:56:03.974006640,,
2020-07-15 07:59:59.960000,5,2,10,15.0,78.44527704200497,2020-07-15 16:01:47.278747780,,
2020-07-15 07:59:59.960000,2,2,4,16.0,36.2965980319595,2020-07-15 19:38:38.808362980,,
2020-07-15 08:59:59.955000,6,10,7,16.0,78.11957431137199,2020-07-16 16:05:31.427141800,,
2020-07-15 08:59:59.955000,4,5,5,16.0,74.78409201599938,2020-07-15 15:43:54.781551000,,
2020-07-15 08:59:59.955000,1,5,7,19.0,25.326402161907588,2020-07-15 09:56:03.974006640,,
2020-07-15 08:59:59.955000,5,3,10,16.0,73.54051052292775,2020-07-15 16:01:47.278747780,,
2020-07-15 08:59:59.955000,3,5,7,13.0,54.57190386140702,2020-07-15 09:33:48.330967860,,
2020-07-15 08:59:59.955000,2,3,6,15.0,40.63762881343811,2020-07-15 19:38:38.808362980,,
2020-07-15 09:59:59.950000,6,7,1,16.0,73.48345308829055,2020-07-16 16:05:31.427141800,,
2020-07-15 09:59:59.950000,4,7,4,16.0,84.74908803402967,2020-07-15 15:43:54.781551000,,
2020-07-15 09:59:59.950000,3,6,8,16.0,56.465429876444055,2020-07-15 10:17:29.523376420,,
2020-07-15 09:59:59.950000,5,1,9,16.0,73.77750897114937,2020-07-15 16:01:47.278747780,,
2020-07-15 09:59:59.950000,2,5,6,12.0,39.03661204399334,2020-07-15 19:38:38.808362980,,
2020-07-15 09:59:59.950000,1,7,5,17.0,31.09184217311754,2020-07-15 21:49:25.197701400,,
2020-07-15 10:59:59.945000,6,5,4,19.0,84.98555466386345,2020-07-16 16:05:31.427141800,,
2020-07-15 10:59:59.945000,4,10,7,19.0,76.9596492747726,2020-07-15 15:43:54.781551000,,
2020-07-15 10:59:59.945000,3,9,9,16.0,57.87832595715998,2020-07-15 19:17:09.459192460,,
2020-07-15 10:59:59.945000,5,7,6,19.0,77.03001272703138,2020-07-15 16:01:47.278747780,,
2020-07-15 10:59:59.945000,2,3,5,12.0,43.08358429311871,2020-07-15 19:38:38.808362980,,
2020-07-15 10:59:59.945000,1,10,9,15.0,33.09886139859808,2020-07-15 21:49:25.197701400,,
2020-07-15 11:59:59.940000,3,5,0,19.0,63.4565954543954,2020-07-15 19:17:09.459192460,,
2020-07-15 11:59:59.940000,6,2,3,12.0,71.51988710140029,2020-07-16 16:05:31.427141800,,
2020-07-15 11:59:59.940000,1,10,8,16.0,23.95271560949614,2020-07-15 21:49:25.197701400,,
2020-07-15 11:59:59.940000,2,8,4,16.0,44.702197643828654,2020-07-15 19:38:38.808362980,,
2020-07-15 11:59:59.940000,5,3,9,12.0,73.00410037969672,2020-07-15 16:01:47.278747780,,
2020-07-15 11:59:59.940000,4,10,7,12.0,77.95041735091529,2020-07-15 15:43:54.781551000,,
2020-07-15 12:59:59.935000,4,5,6,12.5,70.00999838199003,2020-07-15 15:43:54.781551000,,
2020-07-15 12:59:59.935000,3,9,1,11.0,61.80950297500072,2020-07-15 19:17:09.459192460,,
2020-07-15 12:59:59.935000,6,2,2,12.5,81.18894838581443,2020-07-16 16:05:31.427141800,,
2020-07-15 12:59:59.935000,1,5,3,19.0,24.41357756320928,2020-07-15 21:49:25.197701400,,
2020-07-15 12:59:59.935000,5,4,4,12.5,69.41436611465052,2020-07-15 16:01:47.278747780,,
2020-07-15 12:59:59.935000,2,6,1,17.0,41.84826431684026,2020-07-15 19:38:38.808362980,,
2020-07-15 13:59:59.930000,6,5,5,14.0,78.8347120739129,2020-07-16 16:05:31.427141800,,
2020-07-15 13:59:59.930000,4,10,5,14.0,75.0165189258864,2020-07-15 15:43:54.781551000,,
2020-07-15 13:59:59.930000,1,10,10,15.0,23.6213658202997,2020-07-15 21:49:25.197701400,,
2020-07-15 13:59:59.930000,3,10,2,16.0,63.33575856522443,2020-07-15 19:17:09.459192460,,
2020-07-15 13:59:59.930000,2,3,2,16.0,47.97861692183126,2020-07-15 19:38:38.808362980,,
2020-07-15 13:59:59.930000,5,6,7,14.0,72.32391658570059,2020-07-15 16:01:47.278747780,,
2020-07-15 14:59:59.925000,3,10,3,10.0,64.65619184494714,2020-07-15 19:17:09.459192460,,
2020-07-15 14:59:59.925000,2,7,3,15.0,50.560237106960585,2020-07-15 19:38:38.808362980,,
2020-07-15 14:59:59.925000,1,10,2,15.0,20.930402998508224,2020-07-15 21:49:25.197701400,,
2020-07-15 14:59:59.925000,6,6,2,16.0,81.46786766360107,2020-07-16 16:05:31.427141800,,
2020-07-15 14:59:59.925000,4,10,7,16.0,73.95611742829954,2020-07-15 15:43:54.781551000,,
2020-07-15 14:59:59.925000,5,9,10,16.0,81.1740300259202,2020-07-15 16:01:47.278747780,,
2020-07-15 15:59:59.920000,4,8,10,16.0,74.98500922923812,2020-07-17 15:23:28.438082700,,
2020-07-15 15:59:59.920000,5,2,10,16.0,79.97808542786201,2020-07-15 16:01:47.278747780,,
2020-07-15 15:59:59.920000,2,6,10,16.0,54.790418418953415,2020-07-15 19:38:38.808362980,,
2020-07-15 15:59:59.920000,1,8,10,11.0,28.282488729373352,2020-07-15 21:49:25.197701400,,
2020-07-15 15:59:59.920000,3,5,4,16.0,69.02597395473936,2020-07-15 19:17:09.459192460,,
2020-07-15 15:59:59.920000,6,4,4,16.0,78.13239822146089,2020-07-16 16:05:31.427141800,,
2020-07-15 16:59:59.915000,3,7,5,11.0,66.33196511194326,2020-07-15 19:17:09.459192460,,
2020-07-15 16:59:59.915000,5,3,8,18.0,73.1957006677225,2020-07-15 17:43:59.603155580,,
2020-07-15 16:59:59.915000,4,1,6,18.0,86.8823825278441,2020-07-17 15:23:28.438082700,,
2020-07-15 16:59:59.915000,6,7,2,18.0,76.20396159145913,2020-07-16 16:05:31.427141800,,
2020-07-15 16:59:59.915000,2,9,5,15.0,58.43243882566578,2020-07-15 19:38:38.808362980,,
2020-07-15 16:59:59.915000,1,1,4,15.0,18.41196276409974,2020-07-15 21:49:25.197701400,,
2020-07-15 17:59:59.910000,6,8,1,12.0,84.00905144619078,2020-07-16 16:05:31.427141800,,
2020-07-15 17:59:59.910000,2,1,3,12.0,64.33785934096119,2020-07-15 19:38:38.808362980,,
2020-07-15 17:59:59.910000,1,6,6,16.0,17.58070228637685,2020-07-15 21:49:25.197701400,,
2020-07-15 17:59:59.910000,5,3,6,12.0,84.63541901029784,2020-07-15 19:43:19.282750120,,
2020-07-15 17:59:59.910000,3,5,6,12.0,72.05458803501621,2020-07-15 19:17:09.459192460,,
